"","species","site","Date","Sample","Time.Code2","dfw","order","area","salinity","shoot.density","fetch","abundance","TimeID","function.","taxon","group","eelgrss.epifauna"
"9521","Nereis.sp.","BE",2012-06-15,13,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9522","Nereis.sp.","RP",2012-05-22,13,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9523","Nereis.sp.","DC",2012-06-27,1,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9524","Nereis.sp.","NB",2012-07-10,3,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9525","Nereis.sp.","CB",2012-05-26,12,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9526","Nereis.sp.","DC",2012-05-28,3,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9527","Nereis.sp.","RP",2012-08-07,14,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9528","Nereis.sp.","DC",2012-05-28,7,"A",14.4,9,4.34,24.86666667,12.5,32046,3,"DC.A","grazer","polychaete","polychaete","no"
"9529","Nereis.sp.","NB",2012-05-24,4,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9530","Nereis.sp.","DC",2012-06-27,6,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9531","Nereis.sp.","CB",2012-07-05,14,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9532","Nereis.sp.","WI",2012-08-05,16,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9533","Nereis.sp.","CB",2012-05-26,9,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9534","Nereis.sp.","WI",2012-08-05,6,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9535","Nereis.sp.","NB",2012-05-24,11,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9536","Nereis.sp.","WI",2012-06-30,15,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9537","Nereis.sp.","RP",2012-05-22,15,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9538","Nereis.sp.","BI",2012-06-20,5,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9539","Nereis.sp.","NB",2012-08-09,14,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9540","Nereis.sp.","CB",2012-05-26,7,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9541","Nereis.sp.","CB",2012-07-05,11,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9542","Nereis.sp.","CC",2012-07-25,14,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9543","Nereis.sp.","RP",2012-07-03,2,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9544","Nereis.sp.","BI",2012-06-20,8,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9545","Nereis.sp.","NB",2012-05-24,5,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9546","Nereis.sp.","CB",2012-07-05,12,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9547","Nereis.sp.","DC",2012-08-03,7,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9548","Nereis.sp.","WI",2012-06-30,4,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9549","Nereis.sp.","WI",2012-05-20,12,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9550","Nereis.sp.","NB",2012-08-09,2,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9551","Nereis.sp.","EI",2012-07-23,14,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9552","Nereis.sp.","CB",2012-05-26,14,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9553","Nereis.sp.","DC",2012-06-27,9,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9554","Nereis.sp.","CB",2012-05-26,4,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9555","Nereis.sp.","WI",2012-05-20,11,"A",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.A","grazer","polychaete","polychaete","no"
"9556","Nereis.sp.","NB",2012-08-09,13,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9557","Nereis.sp.","NB",2012-08-09,1,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9558","Nereis.sp.","DC",2012-05-28,1,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9559","Nereis.sp.","BE",2012-06-15,1,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9560","Nereis.sp.","CB",2012-08-11,15,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9561","Nereis.sp.","CB",2012-07-05,2,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9562","Nereis.sp.","RP",2012-08-07,11,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9563","Nereis.sp.","RP",2012-08-07,10,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9564","Nereis.sp.","WI",2012-06-30,7,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9565","Nereis.sp.","NB",2012-07-10,2,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9566","Nereis.sp.","WI",2012-05-20,10,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9567","Nereis.sp.","NB",2012-08-09,4,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9568","Nereis.sp.","WI",2012-05-20,9,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9569","Nereis.sp.","BE",2012-06-15,3,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9570","Nereis.sp.","DC",2012-08-03,14,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9571","Nereis.sp.","WI",2012-06-30,14,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9572","Nereis.sp.","CB",2012-07-05,15,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9573","Nereis.sp.","NB",2012-07-10,9,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9574","Nereis.sp.","WI",2012-08-05,8,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9575","Nereis.sp.","NB",2012-08-09,6,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9576","Nereis.sp.","NB",2012-08-09,10,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9577","Nereis.sp.","BE",2012-06-15,15,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9578","Nereis.sp.","CB",2012-05-26,13,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9579","Nereis.sp.","CC",2012-07-25,3,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9580","Nereis.sp.","RP",2012-08-07,13,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9581","Nereis.sp.","BE",2012-06-15,11,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9582","Nereis.sp.","BI",2012-06-20,7,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9583","Nereis.sp.","CC",2012-07-25,15,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9584","Nereis.sp.","RP",2012-07-03,13,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9585","Nereis.sp.","NB",2012-05-24,2,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9586","Nereis.sp.","WI",2012-06-30,5,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9587","Nereis.sp.","CB",2012-08-11,7,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9588","Nereis.sp.","RP",2012-07-03,7,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9589","Nereis.sp.","NB",2012-05-24,1,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9590","Nereis.sp.","CC",2012-07-25,11,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9591","Nereis.sp.","NB",2012-07-10,11,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9592","Nereis.sp.","RP",2012-07-03,11,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9593","Nereis.sp.","RP",2012-05-22,14,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9594","Nereis.sp.","CC",2012-07-25,1,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9595","Nereis.sp.","WI",2012-05-20,7,"A",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.A","grazer","polychaete","polychaete","no"
"9596","Nereis.sp.","NB",2012-07-10,5,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9597","Nereis.sp.","BE",2012-06-15,5,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9598","Nereis.sp.","DC",2012-08-03,11,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9599","Nereis.sp.","DC",2012-05-28,15,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9600","Nereis.sp.","NB",2012-08-09,7,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9601","Nereis.sp.","RP",2012-07-03,3,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9602","Nereis.sp.","WI",2012-05-20,1,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9603","Nereis.sp.","DC",2012-06-27,10,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9604","Nereis.sp.","NB",2012-08-09,9,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9605","Nereis.sp.","WI",2012-06-30,2,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9606","Nereis.sp.","BI",2012-06-20,4,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9607","Nereis.sp.","CB",2012-05-26,11,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9608","Nereis.sp.","CB",2012-05-26,2,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9609","Nereis.sp.","BI",2012-06-20,15,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9610","Nereis.sp.","WI",2012-06-30,9,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9611","Nereis.sp.","DC",2012-05-28,16,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9612","Nereis.sp.","RP",2012-05-22,7,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9613","Nereis.sp.","DC",2012-05-28,13,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9614","Nereis.sp.","DC",2012-06-27,13,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9615","Nereis.sp.","CC",2012-07-25,12,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","polychaete","polychaete","no"
"9616","Nereis.sp.","RP",2012-08-07,3,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9617","Nereis.sp.","WI",2012-08-05,7,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9618","Nereis.sp.","BE",2012-06-15,12,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9619","Nereis.sp.","BE",2012-06-15,16,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9620","Nereis.sp.","DC",2012-08-03,8,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9621","Nereis.sp.","RP",2012-05-22,12,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9622","Nereis.sp.","WI",2012-05-20,8,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9623","Nereis.sp.","CB",2012-05-26,3,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9624","Nereis.sp.","WI",2012-08-05,5,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9625","Nereis.sp.","BE",2012-06-15,4,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9626","Nereis.sp.","CB",2012-08-11,8,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9627","Nereis.sp.","BE",2012-06-15,6,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9628","Nereis.sp.","RP",2012-07-03,6,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9629","Nereis.sp.","DC",2012-06-27,11,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9630","Nereis.sp.","RP",2012-07-03,5,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9631","Nereis.sp.","WI",2012-05-20,13,"A",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.A","grazer","polychaete","polychaete","no"
"9632","Nereis.sp.","WI",2012-05-20,16,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9633","Nereis.sp.","BE",2012-06-15,14,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","polychaete","polychaete","no"
"9634","Nereis.sp.","DC",2012-08-03,9,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9635","Nereis.sp.","NB",2012-07-10,13,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9636","Nereis.sp.","BI",2012-06-20,1,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9637","Nereis.sp.","DC",2012-08-03,10,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9638","Nereis.sp.","WI",2012-08-05,2,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9639","Nereis.sp.","WI",2012-06-30,13,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9640","Nereis.sp.","WI",2012-05-20,2,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9641","Nereis.sp.","WI",2012-05-20,4,"A",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.A","grazer","polychaete","polychaete","no"
"9642","Nereis.sp.","RP",2012-08-07,6,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9643","Nereis.sp.","RP",2012-08-07,5,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9644","Nereis.sp.","BI",2012-06-20,16,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9645","Nereis.sp.","NB",2012-08-09,8,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9646","Nereis.sp.","CB",2012-08-11,3,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9647","Nereis.sp.","NB",2012-08-09,3,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","polychaete","polychaete","no"
"9648","Nereis.sp.","CB",2012-08-11,4,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","grazer","polychaete","polychaete","no"
"9649","Nereis.sp.","CB",2012-05-26,5,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9650","Nereis.sp.","CB",2012-07-05,8,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9651","Nereis.sp.","DC",2012-06-27,16,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9652","Nereis.sp.","DC",2012-05-28,12,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9653","Nereis.sp.","EI",2012-07-23,6,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9654","Nereis.sp.","NB",2012-07-10,15,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9655","Nereis.sp.","WI",2012-08-05,9,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9656","Nereis.sp.","RP",2012-08-07,1,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9657","Nereis.sp.","RP",2012-08-07,2,"E",5.4,5,2.41,21.1,7.9,50551,1,"RP.E","grazer","polychaete","polychaete","no"
"9658","Nereis.sp.","RP",2012-08-07,7,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9659","Nereis.sp.","CB",2012-08-11,5,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9660","Nereis.sp.","BI",2012-06-20,14,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","grazer","polychaete","polychaete","no"
"9661","Nereis.sp.","CB",2012-07-05,16,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","polychaete","polychaete","no"
"9662","Nereis.sp.","DC",2012-05-28,14,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9663","Nereis.sp.","RP",2012-05-22,8,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9664","Nereis.sp.","DC",2012-05-28,2,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9665","Nereis.sp.","WI",2012-05-20,3,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9666","Nereis.sp.","RP",2012-08-07,4,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9667","Nereis.sp.","DC",2012-06-27,15,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9668","Nereis.sp.","RP",2012-07-03,12,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9669","Nereis.sp.","DC",2012-06-27,12,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9670","Nereis.sp.","WI",2012-08-05,3,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9671","Nereis.sp.","RP",2012-08-07,8,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9672","Nereis.sp.","DC",2012-08-03,13,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9673","Nereis.sp.","RP",2012-05-22,9,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9674","Nereis.sp.","DC",2012-06-27,14,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","polychaete","polychaete","no"
"9675","Nereis.sp.","DC",2012-08-03,12,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","grazer","polychaete","polychaete","no"
"9676","Nereis.sp.","WI",2012-06-30,3,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9677","Nereis.sp.","WI",2012-08-05,4,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","polychaete","polychaete","no"
"9678","Nereis.sp.","NB",2012-05-24,14,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9679","Nereis.sp.","WI",2012-05-20,14,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9680","Nereis.sp.","WI",2012-05-20,15,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","polychaete","polychaete","no"
"9681","Nereis.sp.","CB",2012-05-26,1,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","polychaete","polychaete","no"
"9682","Nereis.sp.","EI",2012-07-23,12,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9683","Nereis.sp.","NB",2012-07-10,16,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","polychaete","polychaete","no"
"9684","Nereis.sp.","CB",2012-08-11,6,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","grazer","polychaete","polychaete","no"
"9685","Nereis.sp.","NB",2012-05-24,15,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9686","Nereis.sp.","WI",2012-06-30,17,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9687","Nereis.sp.","RP",2012-07-03,10,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","polychaete","polychaete","no"
"9688","Nereis.sp.","DC",2012-05-28,11,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","polychaete","polychaete","no"
"9689","Nereis.sp.","RP",2012-08-07,9,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","polychaete","polychaete","no"
"9690","Nereis.sp.","RP",2012-05-22,11,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","polychaete","polychaete","no"
"9691","Nereis.sp.","WI",2012-06-30,16,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","polychaete","polychaete","no"
"9692","Nereis.sp.","NB",2012-05-24,16,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","polychaete","polychaete","no"
"9693","Nereis.sp.","EI",2012-07-23,1,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9694","Nereis.sp.","EI",2012-07-23,15,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9695","Nereis.sp.","CB",2012-08-11,1,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","polychaete","polychaete","no"
"9696","Nereis.sp.","EI",2012-07-23,11,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","polychaete","polychaete","no"
"9697","Pagurus.quaylei","CB",2012-07-05,10,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","detritovore","decapod","crustacean","sometimes"
"9698","Pagurus.quaylei","DC",2012-06-27,7,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","detritovore","decapod","crustacean","sometimes"
"9699","Pagurus.quaylei","DC",2012-06-27,3,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","detritovore","decapod","crustacean","sometimes"
"9700","Pagurus.quaylei","EI",2012-07-23,7,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","detritovore","decapod","crustacean","sometimes"
"9701","Pagurus.quaylei","BE",2012-06-15,6,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","detritovore","decapod","crustacean","sometimes"
"9702","Pagurus.quaylei","CC",2012-07-25,5,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","detritovore","decapod","crustacean","sometimes"
"9703","Pagurus.quaylei","EI",2012-07-23,8,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","detritovore","decapod","crustacean","sometimes"
"9704","Pagurus.quaylei","NB",2012-05-24,9,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","detritovore","decapod","crustacean","sometimes"
"9705","Pagurus.quaylei","BE",2012-06-15,11,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","detritovore","decapod","crustacean","sometimes"
"9706","Pagurus.quaylei","CC",2012-07-25,16,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","detritovore","decapod","crustacean","sometimes"
"9707","Pagurus.quaylei","DC",2012-05-28,6,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","detritovore","decapod","crustacean","sometimes"
